"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mygtvsports: Alidu and ….. 👀

#GTVSports #Qatar2022 https://t.co/ahfTXmuO2W",FALSE,0,NA,2022-11-25 08:23:33,FALSE,NA,"1596056987531300864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSmorls",10,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Brace yourselves, we could confirm our first team in the knockouts today! 💯🙌

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:23:33,FALSE,NA,"1596056987342901249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KhalidNasrSaber",171,TRUE,FALSE,NA,NA
"RT @VSuelio: GM fam ☀ #metaversedonkey

Today we have @Cristiano on the field in the World Cup!
around here we are ready and you? 

Donkey…",FALSE,0,NA,2022-11-25 08:23:33,FALSE,NA,"1596056985203769344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adesyaefull",13,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Tidying up after one of their greatest #FIFAWorldCup wins 👏 

Huge respect to these Japanese fans 🙌 

#Qatar2022 https://…",FALSE,0,NA,2022-11-25 08:23:32,FALSE,NA,"1596056981370175489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shishirkawser",22030,TRUE,FALSE,NA,NA
"RT @GFakhari: This is #Ghazaleh_Chelavi. She was protesting peacefully while taking a video of the slogans of freedom around her. She was s…",FALSE,0,NA,2022-11-25 08:23:31,FALSE,NA,"1596056978442555393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fyn9208",10,TRUE,FALSE,NA,NA
"RT @mmoonchild1995: 2 As we speak about World Cup ,the IRGC oppression forces are killing Iranian people including children and woman in Ku…",FALSE,0,NA,2022-11-25 08:23:31,FALSE,NA,"1596056975959379971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmoonchild1995",1,TRUE,FALSE,NA,NA
"@liusivaya @FIFAcom @FIFAWorldCup
At the same time as #Qatar2022        is taking place, security forces in Iran ar… https://t.co/Mg75PF5dDE",FALSE,0,"liusivaya",2022-11-25 08:23:29,TRUE,"1593950510331092992","1596056971631034373","1261211932272594944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mehdim1979",0,FALSE,FALSE,NA,NA
"RT @myxenon_: Here we are, Wales' second game of the World Cup campaign, taking on Iran. Hopefully they can replicate what England did! 

#…",FALSE,0,NA,2022-11-25 08:23:29,FALSE,NA,"1596056969890369537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AWildsbull",1,TRUE,FALSE,NA,NA
"RT @fromIranLand: At the Asian Climbing Competition in Seoul, Iranian athlete Elnaz Rekabi competed without a hijab in a historic move. Lat…",FALSE,0,NA,2022-11-25 08:23:29,FALSE,NA,"1596056969215094786",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",13,TRUE,FALSE,NA,NA
"RT @fromIranLand: ""TheBlueGirl"" Sahar Khodayari, a football fan, burned herself in front of Tehran's court. Trying to watch her favorite fo…",FALSE,0,NA,2022-11-25 08:23:29,FALSE,NA,"1596056968334311425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",9,TRUE,FALSE,NA,NA
"while the world is enjoying the world cup, Voria Ghafouri, former national team player got kidnapped by the Islamic… https://t.co/MdKjnemVoN",FALSE,5,NA,2022-11-25 08:23:28,TRUE,NA,"1596056966786605058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daylightiu",5,FALSE,FALSE,NA,NA
"Wales 🆚 Iran

🕙 10am GMT

📍 Ahmad bin Ali Stadium, Al Rayyan

🎙️ @MalikOuzia_ 

Team news on the way for a crucial… https://t.co/C0SVyxLYb4",FALSE,1,NA,2022-11-25 08:23:28,TRUE,NA,"1596056963812536321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","standardsport",0,FALSE,FALSE,NA,NA
"RT @mmoonchild1995: 1 As we speak about World Cup ,the IRGC oppression forces are killing Iranian people including children and woman in Ku…",FALSE,0,NA,2022-11-25 08:23:28,FALSE,NA,"1596056963733131264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmoonchild1995",1,TRUE,FALSE,NA,NA
"RT @jeshopjei: 🌼🌼 DIY Candle Lucu 🌼🌼

1. Telur 5
https://t.co/EC6t9wjgIM
2. Cereal 5
https://t.co/es1etNzQYX

The finale to win daesang red…",FALSE,0,NA,2022-11-25 08:23:27,FALSE,NA,"1596056960998473728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hjwhat",186,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Come for the Cruyff magic, stay for the van Persie header ✨ 

The best @OnsOranje #FIFAWorldCup goals of all time 🟠 

#Qa…",FALSE,0,NA,2022-11-25 08:23:27,FALSE,NA,"1596056959152623616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Letona_Official",90,TRUE,FALSE,NA,NA
"RT @hmins93: Parham Parvari,a 25 year-old Kurdish engineer &amp; a holder of several swimming medals,who was arrested during protests,was accus…",FALSE,0,NA,2022-11-25 08:23:26,FALSE,NA,"1596056956376072193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eliosuny",14,TRUE,FALSE,NA,NA
"RT @mygtvsports: Do you expect Mendy to start  for Senegal 🇸🇳 today as they play Qatar? 

#GTVSports #Qatar2022 https://t.co/FS9tJ4gbw2",FALSE,0,NA,2022-11-25 08:23:25,FALSE,NA,"1596056953452920832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Micky_billz",1,TRUE,FALSE,NA,NA
"@felaskechayi The Islamic Republic has killed children, teenagers,Youth, many of them are in prison and several peo… https://t.co/d7G5qJ5wXY",FALSE,0,"felaskechayi",2022-11-25 08:23:25,TRUE,"1596055417339379713","1596056951988932608","2203231058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vatanm_iran1",1,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: This one goes out to all the bosses out there ❤️

#FIFAWorldCup | #Qatar2022 https://t.co/1rYBFtdGhr",FALSE,0,NA,2022-11-25 08:23:24,FALSE,NA,"1596056949430562816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miszrniox",22436,TRUE,FALSE,NA,NA
"RT @GFakhari: This is #sarinaesmailzadeh, she was a football enthusiast and a young believer in social justice. At 16, she was shot and kil…",FALSE,0,NA,2022-11-25 08:23:24,FALSE,NA,"1596056948507832322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mirzajavad2",14,TRUE,FALSE,NA,NA
"RT @felaskechayi: Mehran Tavana, a Muay Thai athlete, was shot in the heart by state forces during protests. He was in a coma for 3 days an…",FALSE,0,NA,2022-11-25 08:23:23,FALSE,NA,"1596056946179645440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mehrzad_6870",29,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: 🇵🇹 @Cristiano makes history!
🇧🇷 Goal of the tournament??

⏱️ Matchday 5 in 60 seconds 📺

#FIFAWorldCup | #Qatar2022 https…",FALSE,0,NA,2022-11-25 08:23:23,FALSE,NA,"1596056946074943489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VersaLyra",546,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Brace yourselves, we could confirm our first team in the knockouts today! 💯🙌

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:23:23,FALSE,NA,"1596056942468005893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ascensionnss",171,TRUE,FALSE,NA,NA
"RT @mmoonchild1995: As we speak about World Cup ,the IRGC oppression forces are killing Iranian people including children and woman in Kurd…",FALSE,0,NA,2022-11-25 08:23:22,FALSE,NA,"1596056939708157952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmoonchild1995",1,TRUE,FALSE,NA,NA
"Navid Afkari, a champion wrestler, was executed by Iran's regime on 12 Sept 2020. Navid was tortured into making co… https://t.co/gZ4kreoKWi",FALSE,0,NA,2022-11-25 08:23:21,TRUE,NA,"1596056936608563201",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Elsalvador1899",1,FALSE,FALSE,NA,NA
"The gays are upset the muslims don't like them very much
https://t.co/b9bAnfRSKb
#Qatar2022 #FIFAWorldCup #lgbt #soccer #stupid #islam",FALSE,0,NA,2022-11-25 08:23:21,FALSE,NA,"1596056935551275008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FreshWhiteBread",0,FALSE,FALSE,NA,NA
"While footballers say they can’t hold political views &amp; are in #Qatar2022 to enjoy football, let’s honor the sports… https://t.co/VNPZHqQxoQ",FALSE,2,NA,2022-11-25 08:23:20,TRUE,NA,"1596056932858707968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xaviestak",2,FALSE,FALSE,NA,NA
"RT @felaskechayi: Mohammadjavad Vafaei, a local boxing champion, is sentenced to death by Iran's regime after getting arrested on 7 Feb 202…",FALSE,0,NA,2022-11-25 08:23:20,FALSE,NA,"1596056931629961217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",19,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Come for the Cruyff magic, stay for the van Persie header ✨ 

The best @OnsOranje #FIFAWorldCup goals of all time 🟠 

#Qa…",FALSE,0,NA,2022-11-25 08:23:19,FALSE,NA,"1596056927485984771",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NietRelevant21",90,TRUE,FALSE,NA,NA
"RT @SatoshiBTCs___: Join Mara announcement channel &amp; Win $500 from prize pool.

Step by step procedure

1.
🔗 Referral link: 
https://t.co/k…",FALSE,0,NA,2022-11-25 08:23:19,FALSE,NA,"1596056927246712832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MerveilleAcakpo",16,TRUE,FALSE,NA,NA
"RT @iyoba4u: This video shows #Japan'ese fans cleaning up #Qatar2022 World Cup Stadium after a game. 

The World needs this kind of moralit…",FALSE,0,NA,2022-11-25 08:23:18,FALSE,NA,"1596056924042448897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Omermohammenur",13,TRUE,FALSE,NA,NA
"RT @HaDs_gh_: Parsa Ghobadi lost his eyes because the regime’s force shot a lot of pullets into his eyes, He can not watch football anymore…",FALSE,0,NA,2022-11-25 08:23:17,FALSE,NA,"1596056919915077634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","E_Anonymous_1",3,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: You can be sure Senegal fans will be bringing the party against Qatar 🇸🇳 🥁 

#Qatar2022 | #FIFAWorldCup https://t.co/YJaH…",FALSE,0,NA,2022-11-25 08:23:17,FALSE,NA,"1596056918623240196",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KfelvhinW",368,TRUE,FALSE,NA,NA
"RT @hmins93: Khodanur Lejjei,Also loved Football but he was shot with BULLETS during IRAN Protests 2022 by security forces.Police denied hi…",FALSE,0,NA,2022-11-25 08:23:16,FALSE,NA,"1596056916190531586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeusiz",14,TRUE,FALSE,NA,NA
"RT @zahra_Imelda_: Milad zare was a really big fan of @FcEsteghlal (an Iranian football team)
His family even used esteghlal's symbol in hi…",FALSE,0,NA,2022-11-25 08:23:16,FALSE,NA,"1596056914630434816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",9,TRUE,FALSE,NA,NA
"RT @felaskechayi: Navid Afkari, a champion wrestler, was executed by Iran's regime on 12 Sept 2020. Navid was tortured into making confessi…",FALSE,0,NA,2022-11-25 08:23:16,FALSE,NA,"1596056913950961665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","YeknafaradamOne",77,TRUE,FALSE,NA,NA
"Wales vs. Iran preview - https://t.co/L2OwwoXhmG - For @CBSSportsGolazo. #FIFAWorldCup #Qatar2022",FALSE,0,NA,2022-11-25 08:23:15,FALSE,NA,"1596056912637952000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jon_LeGossip",0,FALSE,FALSE,NA,NA
"RT @FabrizioRomano: Brazil’s Tite on Neymar ankle injury: “Don’t worry, Neymar will play the World Cup. He will keep playing, you can be su…",FALSE,0,NA,2022-11-25 08:23:13,FALSE,NA,"1596056902076887041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FysalFawaz",2443,TRUE,FALSE,NA,NA
"Lemme find my Team USA merch
#Qatar2022",FALSE,0,NA,2022-11-25 08:23:13,FALSE,NA,"1596056900566908934",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdriley05",0,FALSE,FALSE,NA,NA
"RT @Magronox: I'd say it a thousand times more if I could.
Sarina Esmaeilzadeh 16 yr old. She was beaten to death by IRGC for standing up f…",FALSE,0,NA,2022-11-25 08:23:12,FALSE,NA,"1596056899044409344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",2,TRUE,FALSE,NA,NA
"RT @hmins93: Kiana Gasemi was a big fan of @realmadriden .
But she died in a plane crash on January 5th, 2020 which it was organised by Ira…",FALSE,0,NA,2022-11-25 08:23:12,FALSE,NA,"1596056897626464256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeusiz",11,TRUE,FALSE,NA,NA
"Best of luck for tomorrow’s match #SaudiArabia!
Saudi Arabia 🇸🇦 vs Poland 🇵🇱 
@rakudization 
#SaudiArabiavsPoland… https://t.co/ZAfx8gvfvQ",FALSE,0,NA,2022-11-25 08:23:12,TRUE,NA,"1596056897198718983",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiyadhConnect",0,FALSE,FALSE,NA,NA
"RT @mygtvsports: Alidu and ….. 👀

#GTVSports #Qatar2022 https://t.co/ahfTXmuO2W",FALSE,0,NA,2022-11-25 08:23:11,FALSE,NA,"1596056895479074816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeartSelfless",10,TRUE,FALSE,NA,NA
"RT @fromIranLand: Bones of Iranian wrestler Amin Bazrgar were found in Shiraz mountain on Oct 14. The Iranian regime disappeared him for 16…",FALSE,0,NA,2022-11-25 08:23:11,FALSE,NA,"1596056892463534080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mirzajavad2",16,TRUE,FALSE,NA,NA
"RT @felaskechayi: Amin Bazrgar, a wrestler, went missing after his support for his executed friend, Navid Afkari, in July 2020. He informed…",FALSE,0,NA,2022-11-25 08:23:10,FALSE,NA,"1596056890404139008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dimdim3191",75,TRUE,FALSE,NA,NA
"It’s a breath of fresh air 

A rarity to be frank, when some Westerners accuse Western Media of Hypocrisy!

Mark it… https://t.co/jNnwKurLd7",FALSE,0,NA,2022-11-25 08:23:10,TRUE,NA,"1596056890152484865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_almefleh",0,FALSE,FALSE,NA,NA
"RT @fromIranLand: Iran's former football goalkeeper at the FIFAWorldCup in France 1998, Parviz Boroumand, was arrested in protests by the I…",FALSE,0,NA,2022-11-25 08:23:09,FALSE,NA,"1596056887040040962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",8,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: 👀 @Cristiano's looking lively early on

#FIFAWorldCup | #Qatar2022 https://t.co/fhIKf4Dhyx",FALSE,0,NA,2022-11-25 08:23:09,FALSE,NA,"1596056886788632578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ONE_Luffy_D",618,TRUE,FALSE,NA,NA
"RT @felaskechayi: Navid Afkari, a champion wrestler, was executed by Iran's regime on 12 Sept 2020. Navid was tortured into making confessi…",FALSE,0,NA,2022-11-25 08:23:09,FALSE,NA,"1596056886167887872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkgrminad",77,TRUE,FALSE,NA,NA
"RT @fromIranLand: Bones of Iranian wrestler Amin Bazrgar were found in Shiraz mountain on Oct 14. The Iranian regime disappeared him for 16…",FALSE,0,NA,2022-11-25 08:23:09,FALSE,NA,"1596056885035077632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adodhdb",16,TRUE,FALSE,NA,NA
"RT @jeusiz: Nima Noori also loved football. A seventeen year old Real Madrid fan. He was murdered by the Islamic Republic on third of Novem…",FALSE,0,NA,2022-11-25 08:23:09,FALSE,NA,"1596056884255281152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fight_for_Leben",17,TRUE,FALSE,NA,NA
"RT @hmins93: Mohammad was a football player himself and he also loved @FcEsteghlal 
He was performing as the goalkeeper of Dezful's team
Bu…",FALSE,0,NA,2022-11-25 08:23:08,FALSE,NA,"1596056882850197504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeusiz",12,TRUE,FALSE,NA,NA
"@Ryanair @FIFAcom @FIFAWorldCup
At the same time as #Qatar2022        is taking place, security forces in Iran are… https://t.co/F8PvVc1A6b",FALSE,0,"Ryanair",2022-11-25 08:23:08,TRUE,"1594061927197573121","1596056879607971842","1542862735","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mehdim1979",0,FALSE,FALSE,NA,NA
"5 As we speak about World Cup ,the IRGC oppression forces are killing Iranian people including children and woman i… https://t.co/tQFpY9EtNC",FALSE,0,NA,2022-11-25 08:23:08,TRUE,NA,"1596056879444025344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmoonchild1995",2,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: This one goes out to all the bosses out there ❤️

#FIFAWorldCup | #Qatar2022 https://t.co/1rYBFtdGhr",FALSE,0,NA,2022-11-25 08:23:07,FALSE,NA,"1596056877594337280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vvv_montya",22436,TRUE,FALSE,NA,NA
"RT @_mehrrr: The Islamic Republic killed this beautiful girl in Zahedan. She was suffocated by tear gas and died   #Qatar2022 #WALIRN  #Say…",FALSE,0,NA,2022-11-25 08:23:07,FALSE,NA,"1596056876432896000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hay_hikari",7,TRUE,FALSE,NA,NA
"RT @slow_rh: During IR team is on #Qatar2022, #Parham_Parvari has recieved the “Emnity with God” charge which is punished by the death pena…",FALSE,0,NA,2022-11-25 08:23:06,FALSE,NA,"1596056874063130626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsJamesAnne",3,TRUE,FALSE,NA,NA
"RT @Joeel_miller: While you're watching #Qatar2022 You should know:
Mehran Tavana,29 a MuayThai athlete got shot and killed by #IRN securit…",FALSE,0,NA,2022-11-25 08:23:06,FALSE,NA,"1596056873803059200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",3,TRUE,FALSE,NA,NA
"RT @TheOddSolace: Beyond Kudus carrying the ball through and against pressure, not clear what Ghana's plan is in attacking transition. Defe…",FALSE,0,NA,2022-11-25 08:23:06,FALSE,NA,"1596056873220071424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_KB_N",6,TRUE,FALSE,NA,NA
"RT @GhanaBlackstars: Things we love to see 🤩 

Sulley Muntari ❤️

#BlackStars | #FIFAWorldCup | #TeamGhana | #Qatar2022 https://t.co/2RvWMI…",FALSE,0,NA,2022-11-25 08:23:06,FALSE,NA,"1596056872968425472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nsiah_piesie",379,TRUE,FALSE,NA,NA
"RT @fromIranLand: In memory of Navid Behboudi, 23, a die-hard fan of @juventusfc who was killed by the IRGC's war bullets on bloody Nov 17,…",FALSE,0,NA,2022-11-25 08:23:05,FALSE,NA,"1596056870560534528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",9,TRUE,FALSE,NA,NA
"RT @qatarweather: The weather today Friday in the #WorldcupQatar2022 matches

#Qatar2022  #Doha #Qatar https://t.co/GO8xPxohDQ",FALSE,0,NA,2022-11-25 08:23:04,FALSE,NA,"1596056864802115584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MetQatar",1,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: Brace yourselves, we could confirm our first team in the knockouts today! 💯🙌

#FIFAWorldCup | #Qatar2022",FALSE,0,NA,2022-11-25 08:23:03,FALSE,NA,"1596056858401603584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Otieno037",171,TRUE,FALSE,NA,NA
"RT @Africa4Pal: Brazil fans at the #Qatar2022 World Cup have a message for you. 

#FreePalestine #Brazil4Palestine https://t.co/SIUL6VDMSu",FALSE,0,NA,2022-11-25 08:23:02,FALSE,NA,"1596056858032209923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","59antoine23",15,TRUE,FALSE,NA,NA
"RT @fromIranLand: RIP ErfanZamani, a 23-y-o @RealMadrid fan:
He was shot at by Iranian security forces on Nov 4 and his body was guarded so…",FALSE,0,NA,2022-11-25 08:23:02,FALSE,NA,"1596056857638227968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",9,TRUE,FALSE,NA,NA
"RT @TVstrictly: I don’t know man…. But this World Cup just doesn’t feel too world cuppy 

Do you know what I mean?

#Qatar2022 #FIFAWorldCu…",FALSE,0,NA,2022-11-25 08:23:02,FALSE,NA,"1596056856665157632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrMbulazi_SA",89,TRUE,FALSE,NA,NA
"Here we are, Wales' second game of the World Cup campaign, taking on Iran. Hopefully they can replicate what Englan… https://t.co/DXRCe4TRXk",FALSE,2,NA,2022-11-25 08:23:02,TRUE,NA,"1596056854387384321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myxenon_",1,FALSE,FALSE,NA,NA
"RT @MimosaFawaz: This Ghana 🇬🇭 v Portugal 🇵🇹 gave us one of the most entertaining games in this World Cup so far. 

Twists and turns at the…",FALSE,0,NA,2022-11-25 08:23:00,FALSE,NA,"1596056849639301122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","braa_solo",833,TRUE,FALSE,NA,NA
"@valentinschulz_ @FIFAcom @FIFAWorldCup
At the same time as #Qatar2022        is taking place, security forces in I… https://t.co/Zt9WBflOGO",FALSE,0,"valentinschulz_",2022-11-25 08:23:00,TRUE,"1595469583888138250","1596056845940137986","917642185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mehdim1979",0,FALSE,FALSE,NA,NA
"RT @TansuYegen: Japanese people celebrating Japan win over Germany in the famous Shibuya Crossing 🔥 ⚽️ 

They aren't blocking the roads, th…",FALSE,0,NA,2022-11-25 08:22:59,FALSE,NA,"1596056845470564354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maishamazingira",464,TRUE,FALSE,NA,NA
"During IR team being happy in #Qatar2022, #Mohammad_ghobadloo, 22, did not have a lawyer and is sentenced to Death… https://t.co/uGv9MYyPZQ",FALSE,0,NA,2022-11-25 08:22:59,TRUE,NA,"1596056845050781696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IranianBerlin",1,FALSE,FALSE,NA,NA
"RT @fromIranLand: Mohammad Ghaemi Fard, 18 y/o, goalkeeper of Team Amin Dezful and FC Esteghlal fan:
On Nov 8, he was shot by Iranian secur…",FALSE,0,NA,2022-11-25 08:22:59,FALSE,NA,"1596056844530864128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",8,TRUE,FALSE,NA,NA
"RT @Xaviestak: While footballers say they can’t hold political views &amp; are in #Qatar2022 to enjoy football, let’s honor the sportspersons k…",FALSE,0,NA,2022-11-25 08:22:59,FALSE,NA,"1596056843867914240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yasminhaj02",5,TRUE,FALSE,NA,NA
"RT @hmins93: Mohammad was a football player himself and he also loved @FcEsteghlal 
He was performing as the goalkeeper of Dezful's team
Bu…",FALSE,0,NA,2022-11-25 08:22:59,FALSE,NA,"1596056842899435520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realicyday",12,TRUE,FALSE,NA,NA
"RT @felaskechayi: Mehran Tavana, a Muay Thai athlete, was shot in the heart by state forces during protests. He was in a coma for 3 days an…",FALSE,0,NA,2022-11-25 08:22:57,FALSE,NA,"1596056835005755393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clav00cl",29,TRUE,FALSE,NA,NA
"RT @fromIranLand: Mohsen Mohammadpour, 17 y/o, also loved football. On Nov 16, 2019, the Islamic regime of Iran beat him to death with bato…",FALSE,0,NA,2022-11-25 08:22:57,FALSE,NA,"1596056833323667457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_0512clover",10,TRUE,FALSE,NA,NA
"RT @hmins93: Kiana Gasemi was a big fan of @realmadriden .
But she died in a plane crash on January 5th, 2020 which it was organised by Ira…",FALSE,0,NA,2022-11-25 08:22:56,FALSE,NA,"1596056829934682114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realicyday",11,TRUE,FALSE,NA,NA
"This is #Ghazaleh_Chelavi. She was protesting peacefully while taking a video of the slogans of freedom around her.… https://t.co/BPKULKrvUw",FALSE,1,NA,2022-11-25 08:22:56,TRUE,NA,"1596056829318279168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adodhdb",2,FALSE,FALSE,NA,NA
